"PK_ID","Id","StreetName","DesignationId","Designation","SuburbId","Suburb"
6627,6058,"Fraser",6,"Ave",195,"Kings Park"
6628,8635,"Kings Park",87,"Rd",195,"Kings Park"
6629,9610,"Lovekin",42,"Dr",195,"Kings Park"
6630,10260,"May",42,"Dr",195,"Kings Park"
6631,11029,"Mounts Bay",87,"Rd",195,"Kings Park"
6632,13816,"Saw",6,"Ave",195,"Kings Park"
6633,15448,"Thomas",103,"St",195,"Kings Park"
6634,14,"Abbess",80,"Pl",196,"Kingsley"
6635,82,"Acton",94,"Rise",196,"Kingsley"
6636,90,"Adamson",22,"Cl",196,"Kingsley"
6637,92,"Adare",119,"Way",196,"Kingsley"
6638,115,"Adenmore",119,"Way",196,"Kingsley"
6639,243,"Alconbury",87,"Rd",196,"Kingsley"
6640,250,"Alderhaus",42,"Dr",196,"Kingsley"
6641,346,"Alperton",39,"Ct",196,"Kingsley"
6642,473,"Angelina",39,"Ct",196,"Kingsley"
6643,575,"Aquila",94,"Rise",196,"Kingsley"
6644,632,"Ardrossan",69,"Loop",196,"Kingsley"
6645,782,"Astley",80,"Pl",196,"Kingsley"
6646,875,"Aviemore",69,"Loop",196,"Kingsley"
6647,883,"Avocet",39,"Ct",196,"Kingsley"
6648,938,"Backhouse",87,"Rd",196,"Kingsley"
6649,1012,"Balham",80,"Pl",196,"Kingsley"
6650,1028,"Ballantrae",39,"Ct",196,"Kingsley"
6651,1042,"Balloch",103,"St",196,"Kingsley"
6652,1054,"Baloo",58,"Gr",196,"Kingsley"
6653,1173,"Bargate",119,"Way",196,"Kingsley"
6654,1198,"Barnet",80,"Pl",196,"Kingsley"
6655,1234,"Barridale",42,"Dr",196,"Kingsley"
6656,1399,"Becton",39,"Ct",196,"Kingsley"
6657,1412,"Beech",87,"Rd",196,"Kingsley"
6658,1521,"Benbullen",15,"Bvd",196,"Kingsley"
6659,1629,"Berwick",22,"Cl",196,"Kingsley"
6660,1705,"Bindaree",109,"Tce",196,"Kingsley"
6661,1840,"Blight",39,"Ct",196,"Kingsley"
6662,1934,"Boloka",94,"Rise",196,"Kingsley"
6663,2076,"Bowes",39,"Ct",196,"Kingsley"
6664,2180,"Bray",66,"Lane",196,"Kingsley"
6665,2215,"Brent",22,"Cl",196,"Kingsley"
6666,2234,"Briar",39,"Ct",196,"Kingsley"
6667,2315,"Brockley",80,"Pl",196,"Kingsley"
6668,2331,"Bromley",80,"Pl",196,"Kingsley"
6669,2339,"Brook",103,"St",196,"Kingsley"
6670,2411,"Buckhaven",39,"Ct",196,"Kingsley"
6671,2431,"Buku",103,"St",196,"Kingsley"
6672,2529,"Burnside",39,"Ct",196,"Kingsley"
6673,2531,"Burntoak",119,"Way",196,"Kingsley"
6674,2617,"Cabarita",66,"Lane",196,"Kingsley"
6675,2638,"Cadogan",103,"St",196,"Kingsley"
6676,2667,"Calbourne",119,"Way",196,"Kingsley"
6677,2683,"Calgary",80,"Pl",196,"Kingsley"
6678,2718,"Calthorpe",80,"Pl",196,"Kingsley"
6679,2740,"Cambridge",71,"Mews",196,"Kingsley"
6680,2788,"Canis",39,"Ct",196,"Kingsley"
6681,2895,"Carey",39,"Ct",196,"Kingsley"
6682,3007,"Casey",39,"Ct",196,"Kingsley"
6683,3081,"Catrine",39,"Ct",196,"Kingsley"
6684,3130,"Celina",32,"Cres",196,"Kingsley"
6685,3161,"Cetus",27,"Cove",196,"Kingsley"
6686,3221,"Chapel",39,"Ct",196,"Kingsley"
6687,3246,"Charlton",39,"Ct",196,"Kingsley"
6688,3273,"Chauncey",39,"Ct",196,"Kingsley"
6689,3287,"Chelsea",39,"Ct",196,"Kingsley"
6690,3323,"Chessington",119,"Way",196,"Kingsley"
6691,3389,"Chiswick",80,"Pl",196,"Kingsley"
6692,3481,"Clapton",39,"Ct",196,"Kingsley"
6693,3519,"Claygate",119,"Way",196,"Kingsley"
6694,3560,"Clinton",103,"St",196,"Kingsley"
6695,3624,"Cobradah",119,"Way",196,"Kingsley"
6696,3857,"Coombe",80,"Pl",196,"Kingsley"
6697,3960,"Corrie",39,"Ct",196,"Kingsley"
6698,3990,"Cossack",39,"Ct",196,"Kingsley"
6699,4046,"Coventry",39,"Ct",196,"Kingsley"
6700,4052,"Cowan",22,"Cl",196,"Kingsley"
6701,4102,"Crathie",39,"Ct",196,"Kingsley"
6702,4109,"Creaney",42,"Dr",196,"Kingsley"
6703,4371,"Dalmain",103,"St",196,"Kingsley"
6704,4381,"Dalton",32,"Cres",196,"Kingsley"
6705,4569,"Defoe",39,"Ct",196,"Kingsley"
6706,4796,"Dollis",119,"Way",196,"Kingsley"
6707,4877,"Dotterel",80,"Pl",196,"Kingsley"
6708,4883,"Douro",39,"Ct",196,"Kingsley"
6709,4926,"Drayton Green",119,"Way",196,"Kingsley"
6710,4993,"Dulwich",80,"Pl",196,"Kingsley"
6711,5000,"Dumont",39,"Ct",196,"Kingsley"
6712,5002,"Dunbar",22,"Cl",196,"Kingsley"
6713,5038,"Dunoon",103,"St",196,"Kingsley"
6714,5064,"Durban",32,"Cres",196,"Kingsley"
6715,5099,"Dysart",39,"Ct",196,"Kingsley"
6716,5112,"Ealing",71,"Mews",196,"Kingsley"
6717,5188,"Edgel",39,"Ct",196,"Kingsley"
6718,5192,"Edgeware",80,"Pl",196,"Kingsley"
6719,5206,"Edith",22,"Cl",196,"Kingsley"
6720,5213,"Edmonton",80,"Pl",196,"Kingsley"
6721,5222,"Edwin",103,"St",196,"Kingsley"
6722,5232,"Egret",63,"Hts",196,"Kingsley"
6723,5253,"Elbury",39,"Ct",196,"Kingsley"
6724,5341,"Elphin",22,"Cl",196,"Kingsley"
6725,5355,"Eltham",80,"Pl",196,"Kingsley"
6726,5456,"Erith",22,"Cl",196,"Kingsley"
6727,5731,"Feltham",119,"Way",196,"Kingsley"
6728,5759,"Ferncroft",119,"Way",196,"Kingsley"
6729,5791,"Field",103,"St",196,"Kingsley"
6730,5821,"Finch",39,"Ct",196,"Kingsley"
6731,5857,"Firetail",39,"Ct",196,"Kingsley"
6732,5874,"Fitzgerald",39,"Ct",196,"Kingsley"
6733,5956,"Fontley",87,"Rd",196,"Kingsley"
6734,5974,"Forest Hill",42,"Dr",196,"Kingsley"
6735,6102,"Friary",22,"Cl",196,"Kingsley"
6736,6272,"Garrow",39,"Ct",196,"Kingsley"
6737,6297,"Gavin",119,"Way",196,"Kingsley"
6738,6333,"Genoa",39,"Ct",196,"Kingsley"
6739,6425,"Gilmore",103,"St",196,"Kingsley"
6740,6506,"Glenfield",87,"Rd",196,"Kingsley"
6741,6535,"Glenshee",69,"Loop",196,"Kingsley"
6742,6584,"Godfrey",80,"Pl",196,"Kingsley"
6743,6600,"Golders Green",66,"Lane",196,"Kingsley"
6744,6635,"Goollelal",42,"Dr",196,"Kingsley"
6745,6723,"Grange",39,"Ct",196,"Kingsley"
6746,6732,"Granton",119,"Way",196,"Kingsley"
6747,6742,"Grasslands",69,"Loop",196,"Kingsley"
6748,6765,"Grebe",39,"Ct",196,"Kingsley"
6749,6781,"Greenford",94,"Rise",196,"Kingsley"
6750,6788,"Greenholm",39,"Ct",196,"Kingsley"
6751,6809,"Greenway",80,"Pl",196,"Kingsley"
6752,6811,"Greenwich",39,"Ct",196,"Kingsley"
6753,6935,"Gurian",56,"Gdns",196,"Kingsley"
6754,6980,"Hailwood",39,"Ct",196,"Kingsley"
6755,7002,"Halidon",103,"St",196,"Kingsley"
6756,7046,"Hampstead",39,"Ct",196,"Kingsley"
6757,7051,"Handcock",119,"Way",196,"Kingsley"
6758,7072,"Hanwell",39,"Ct",196,"Kingsley"
6759,7109,"Harley",80,"Pl",196,"Kingsley"
6760,7118,"Harness",103,"St",196,"Kingsley"
6761,7140,"Harrow Weald",119,"Way",196,"Kingsley"
6762,7189,"Havering",39,"Ct",196,"Kingsley"
6763,7341,"Hepburn",6,"Ave",196,"Kingsley"
6764,7448,"Hillingdon",22,"Cl",196,"Kingsley"
6765,7499,"Hocking",87,"Rd",196,"Kingsley"
6766,7521,"Holborn",22,"Cl",196,"Kingsley"
6767,7534,"Holland",119,"Way",196,"Kingsley"
6768,7725,"Hunt",66,"Lane",196,"Kingsley"
6769,7768,"Hydra",80,"Pl",196,"Kingsley"
6770,7782,"Ibis",39,"Ct",196,"Kingsley"
6771,7802,"Illawong",119,"Way",196,"Kingsley"
6772,7850,"Inglis",39,"Ct",196,"Kingsley"
6773,7948,"Ivory",39,"Ct",196,"Kingsley"
6774,7974,"Jada",39,"Ct",196,"Kingsley"
6775,8146,"Johns Wood",42,"Dr",196,"Kingsley"
6776,8280,"Kane",103,"St",196,"Kingsley"
6777,8306,"Karamarra",80,"Pl",196,"Kingsley"
6778,8482,"Kensal Green",119,"Way",196,"Kingsley"
6779,8492,"Kenton",39,"Ct",196,"Kingsley"
6780,8531,"Kew",22,"Cl",196,"Kingsley"
6781,8546,"Kiah",39,"Ct",196,"Kingsley"
6782,8552,"Kidbrooke",119,"Way",196,"Kingsley"
6783,8568,"Kilburn",94,"Rise",196,"Kingsley"
6784,8626,"Kingfisher",119,"Way",196,"Kingsley"
6785,8647,"Kingsley",42,"Dr",196,"Kingsley"
6786,8662,"Kinross",22,"Cl",196,"Kingsley"
6787,8669,"Kintyre",80,"Pl",196,"Kingsley"
6788,8778,"Koolyn",58,"Gr",196,"Kingsley"
6789,8791,"Kooringal",39,"Ct",196,"Kingsley"
6790,8872,"Kylie",119,"Way",196,"Kingsley"
6791,8952,"Lakeway",42,"Dr",196,"Kingsley"
6792,8966,"Lambeth",80,"Pl",196,"Kingsley"
6793,9181,"Lee",39,"Ct",196,"Kingsley"
6794,9196,"Legana",6,"Ave",196,"Kingsley"
6795,9203,"Lehmann",39,"Ct",196,"Kingsley"
6796,9284,"Levant",80,"Pl",196,"Kingsley"
6797,9316,"Leyton",39,"Ct",196,"Kingsley"
6798,9382,"Linden",39,"Ct",196,"Kingsley"
6799,9440,"Little",66,"Lane",196,"Kingsley"
6800,9921,"Malden",87,"Rd",196,"Kingsley"
6801,9935,"Mallard",94,"Rise",196,"Kingsley"
6802,10230,"Matisse",119,"Way",196,"Kingsley"
6803,10325,"Mcdowell",32,"Cres",196,"Kingsley"
6804,10358,"Mckee",80,"Pl",196,"Kingsley"
6805,10413,"Meadow Lark",94,"Rise",196,"Kingsley"
6806,10568,"Merton",80,"Pl",196,"Kingsley"
6807,10868,"Montessori",80,"Pl",196,"Kingsley"
6808,10886,"Moolanda",15,"Bvd",196,"Kingsley"
6809,10887,"Mooltunya",39,"Ct",196,"Kingsley"
6810,10919,"Mooro",103,"St",196,"Kingsley"
6811,10975,"Mortlake",80,"Pl",196,"Kingsley"
6812,10989,"Moss",39,"Ct",196,"Kingsley"
6813,11055,"Muirhead",119,"Way",196,"Kingsley"
6814,11192,"Nanda",22,"Cl",196,"Kingsley"
6815,11338,"New Cross",87,"Rd",196,"Kingsley"
6816,11361,"Newham",119,"Way",196,"Kingsley"
6817,11362,"Newhaven",80,"Pl",196,"Kingsley"
6818,11364,"Newington",80,"Pl",196,"Kingsley"
6819,12183,"Peckham",32,"Cres",196,"Kingsley"
6820,12286,"Peregrine",42,"Dr",196,"Kingsley"
6821,12295,"Perivale",22,"Cl",196,"Kingsley"
6822,12377,"Picasso",39,"Ct",196,"Kingsley"
6823,12407,"Pillapai",39,"Ct",196,"Kingsley"
6824,12454,"Pinner",39,"Ct",196,"Kingsley"
6825,12530,"Plover",119,"Way",196,"Kingsley"
6826,12550,"Poimena",71,"Mews",196,"Kingsley"
6827,12573,"Pollock",39,"Ct",196,"Kingsley"
6828,13108,"Reid",39,"Ct",196,"Kingsley"
6829,13129,"Renegade",119,"Way",196,"Kingsley"
6830,13202,"Richmond",80,"Pl",196,"Kingsley"
6831,13305,"Robertson",39,"Ct",196,"Kingsley"
6832,13385,"Romford",80,"Pl",196,"Kingsley"
6833,13433,"Rosella",39,"Ct",196,"Kingsley"
6834,13924,"Sears",80,"Pl",196,"Kingsley"
6835,14099,"Sheen",39,"Ct",196,"Kingsley"
6836,14123,"Shepherds Bush",42,"Dr",196,"Kingsley"
6837,14131,"Sheridan",80,"Pl",196,"Kingsley"
6838,14136,"Sherman",39,"Ct",196,"Kingsley"
6839,14452,"Southgate",39,"Ct",196,"Kingsley"
6840,14512,"Spoonbill",58,"Gr",196,"Kingsley"
6841,14576,"St Johns",39,"Ct",196,"Kingsley"
6842,14752,"Stockwell",119,"Way",196,"Kingsley"
6843,14755,"Stoke",94,"Rise",196,"Kingsley"
6844,14773,"Stoneykirk",69,"Loop",196,"Kingsley"
6845,14800,"Stratford",80,"Pl",196,"Kingsley"
6846,14806,"Strathig",22,"Cl",196,"Kingsley"
6847,14842,"Struan",39,"Ct",196,"Kingsley"
6848,15052,"Talbot",42,"Dr",196,"Kingsley"
6849,15103,"Tanah",22,"Cl",196,"Kingsley"
6850,15108,"Tandina",119,"Way",196,"Kingsley"
6851,15123,"Tannadice",22,"Cl",196,"Kingsley"
6852,15162,"Taro",80,"Pl",196,"Kingsley"
6853,15360,"The Glen",0,"",196,"Kingsley"
6854,15381,"The Mews",0,"",196,"Kingsley"
6855,15445,"Thirroul",58,"Gr",196,"Kingsley"
6856,15448,"Thomas",39,"Ct",196,"Kingsley"
6857,15655,"Toongabbie",39,"Ct",196,"Kingsley"
6858,15823,"Trinity",119,"Way",196,"Kingsley"
6859,15900,"Tulse",94,"Rise",196,"Kingsley"
6860,15962,"Twickenham",42,"Dr",196,"Kingsley"
6861,16053,"Ursa",80,"Pl",196,"Kingsley"
6862,16101,"Vance",22,"Cl",196,"Kingsley"
6863,16165,"Verdin",66,"Lane",196,"Kingsley"
6864,16361,"Wallangarra",39,"Ct",196,"Kingsley"
6865,16401,"Wandearah",119,"Way",196,"Kingsley"
6866,16417,"Wanneroo",87,"Rd",196,"Kingsley"
6867,16678,"Westham",39,"Ct",196,"Kingsley"
6868,16733,"Whitburn",87,"Rd",196,"Kingsley"
6869,16744,"Whitechapel",66,"Lane",196,"Kingsley"
6870,16766,"Whitfords",6,"Ave",196,"Kingsley"
6871,16785,"Whitton",39,"Ct",196,"Kingsley"
6872,16847,"Willesden",6,"Ave",196,"Kingsley"
6873,16884,"Wimbledon",42,"Dr",196,"Kingsley"
6874,16990,"Wodgina",80,"Pl",196,"Kingsley"
6875,17023,"Woodford Wells",119,"Way",196,"Kingsley"
6876,17028,"Woodlake",97,"Rtt",196,"Kingsley"
6877,17049,"Woods",39,"Ct",196,"Kingsley"
6878,33,"Aberdeen",119,"Way",197,"Kinross"
6879,174,"Ailsacraig",95,"Rmbl",197,"Kinross"
6880,184,"Airdrie",25,"Cnr",197,"Kinross"
6881,500,"Annandale",19,"Cir",197,"Kinross"
6882,601,"Arbroath",19,"Cir",197,"Kinross"
6883,896,"Awe",75,"Pass",197,"Kinross"
6884,948,"Badenoch",39,"Ct",197,"Kinross"
6885,1041,"Balliol",47,"Elb",197,"Kinross"
6886,1548,"Bennevis",114,"Turn",197,"Kinross"
6887,1805,"Blair",58,"Gr",197,"Kinross"
6888,1807,"Blairgowie",63,"Hts",197,"Kinross"
6889,1972,"Bonnyrigg",75,"Pass",197,"Kinross"
6890,2157,"Brampton",6,"Ave",197,"Kinross"
6891,2321,"Brodie",80,"Pl",197,"Kinross"
6892,2367,"Broughton",63,"Hts",197,"Kinross"
6893,2527,"Burns Beach",87,"Rd",197,"Kinross"
6894,2580,"Bute",39,"Ct",197,"Kinross"
6895,2657,"Cairnsmore",18,"Ch",197,"Kinross"
6896,2697,"Callander",6,"Ave",197,"Kinross"
6897,2945,"Carnock",119,"Way",197,"Kinross"
6898,2971,"Carrick",119,"Way",197,"Kinross"
6899,3596,"Clydebank",32,"Cres",197,"Kinross"
6900,3605,"Coatbridge",17,"Cct",197,"Kinross"
6901,3752,"Comyn",66,"Lane",197,"Kinross"
6902,3974,"Corsock",69,"Loop",197,"Kinross"
6903,4082,"Craignish",69,"Loop",197,"Kinross"
6904,4098,"Cranston",69,"Loop",197,"Kinross"
6905,4180,"Crosshill",60,"Grn",197,"Kinross"
6906,4220,"Cuchullin",39,"Ct",197,"Kinross"
6907,4235,"Culloch",119,"Way",197,"Kinross"
6908,4239,"Culroy",58,"Gr",197,"Kinross"
6909,4351,"Dalbeattie",119,"Way",197,"Kinross"
6910,4362,"Dalkeith",27,"Cove",197,"Kinross"
6911,4386,"Dalzell",114,"Turn",197,"Kinross"
6912,4465,"Darvel",22,"Cl",197,"Kinross"
6913,4839,"Doon",39,"Ct",197,"Kinross"
6914,4855,"Dorian",69,"Loop",197,"Kinross"
6915,4966,"Duart",75,"Pass",197,"Kinross"
6916,4997,"Dumbarton",69,"Loop",197,"Kinross"
6917,5003,"Dunblane",39,"Ct",197,"Kinross"
6918,5009,"Dundaff",114,"Turn",197,"Kinross"
6919,5019,"Dunfermline",119,"Way",197,"Kinross"
6920,5025,"Dunkeld",57,"Glen",197,"Kinross"
6921,5030,"Dunlop",94,"Rise",197,"Kinross"
6922,5043,"Dunscore",119,"Way",197,"Kinross"
6923,5117,"Earlsferry",60,"Grn",197,"Kinross"
6924,5174,"Eden",71,"Mews",197,"Kinross"
6925,5201,"Edinburgh",6,"Ave",197,"Kinross"
6926,5447,"Ericht",75,"Pass",197,"Kinross"
6927,5611,"Fairlie",58,"Gr",197,"Kinross"
6928,5632,"Falkirk",39,"Ct",197,"Kinross"
6929,5633,"Falkland",119,"Way",197,"Kinross"
6930,5744,"Fenwick",71,"Mews",197,"Kinross"
6931,5842,"Fintry",22,"Cl",197,"Kinross"
6932,5870,"Fisherton",17,"Cct",197,"Kinross"
6933,5981,"Forfar",57,"Glen",197,"Kinross"
6934,6009,"Fossil",66,"Lane",197,"Kinross"
6935,6205,"Galloway",114,"Turn",197,"Kinross"
6936,6246,"Gardiner",63,"Hts",197,"Kinross"
6937,6336,"Geoff Russell",6,"Ave",197,"Kinross"
6938,6398,"Gilbank",32,"Cres",197,"Kinross"
6939,6415,"Gillards",66,"Lane",197,"Kinross"
6940,6450,"Girvan",66,"Lane",197,"Kinross"
6941,6466,"Glasgow",39,"Ct",197,"Kinross"
6942,6496,"Glencoe",69,"Loop",197,"Kinross"
6943,6497,"Glencraig",32,"Cres",197,"Kinross"
6944,6499,"Glendevon",114,"Turn",197,"Kinross"
6945,6549,"Glespin",27,"Cove",197,"Kinross"
6946,6557,"Glomach",17,"Cct",197,"Kinross"
6947,6616,"Golspie",80,"Pl",197,"Kinross"
6948,6724,"Grangemouth",114,"Turn",197,"Kinross"
6949,6797,"Greenock",56,"Gdns",197,"Kinross"
6950,6830,"Gretna",39,"Ct",197,"Kinross"
6951,6927,"Gunn",75,"Pass",197,"Kinross"
6952,7273,"Hebrides",67,"Link",197,"Kinross"
6953,7759,"Huxleys",113,"Trl",197,"Kinross"
6954,7841,"Inez",75,"Pass",197,"Kinross"
6955,7878,"Inverleith",114,"Turn",197,"Kinross"
6956,8499,"Keppoch",39,"Ct",197,"Kinross"
6957,8585,"Killyth",27,"Cove",197,"Kinross"
6958,8587,"Kilmarnock",69,"Loop",197,"Kinross"
6959,8590,"Kilmory",58,"Gr",197,"Kinross"
6960,8631,"Kinglassie",19,"Cir",197,"Kinross"
6961,8662,"Kinross",42,"Dr",197,"Kinross"
6962,8686,"Kirkdale",114,"Turn",197,"Kinross"
6963,8923,"Laidon",119,"Way",197,"Kinross"
6964,8970,"Lamond",22,"Cl",197,"Kinross"
6965,9008,"Langbank",22,"Cl",197,"Kinross"
6966,9087,"Lauder",80,"Pl",197,"Kinross"
6967,9236,"Lennox",119,"Way",197,"Kinross"
6968,9259,"Lerwick",66,"Lane",197,"Kinross"
6969,9285,"Leven",94,"Rise",197,"Kinross"
6970,9485,"Lochmaben",97,"Rtt",197,"Kinross"
6971,9486,"Lochnagar",119,"Way",197,"Kinross"
6972,9488,"Lochy",22,"Cl",197,"Kinross"
6973,9776,"Macalpine",97,"Rtt",197,"Kinross"
6974,9790,"Macduff",66,"Lane",197,"Kinross"
6975,9797,"Macfie",75,"Pass",197,"Kinross"
6976,9821,"Macnaughton",32,"Cres",197,"Kinross"
6977,10146,"Marmion",6,"Ave",197,"Kinross"
6978,10469,"Melfort",19,"Cir",197,"Kinross"
6979,10486,"Melrose",38,"Crst",197,"Kinross"
6980,10513,"Menteith",80,"Pl",197,"Kinross"
6981,10627,"Midlothian",32,"Cres",197,"Kinross"
6982,10848,"Monkton",80,"Pl",197,"Kinross"
6983,10990,"Mossdale",75,"Pass",197,"Kinross"
6984,11862,"Ossian",119,"Way",197,"Kinross"
6985,13131,"Renfrew",56,"Gdns",197,"Kinross"
6986,13374,"Rollo",39,"Ct",197,"Kinross"
6987,13450,"Rosneath",109,"Tce",197,"Kinross"
6988,13499,"Roxburgh",19,"Cir",197,"Kinross"
6989,13574,"Rutherglen",19,"Cir",197,"Kinross"
6990,13909,"Seagate",114,"Turn",197,"Kinross"
6991,13920,"Seamill",57,"Glen",197,"Kinross"
6992,13965,"Selkirk",42,"Dr",197,"Kinross"
6993,14028,"Seton",66,"Lane",197,"Kinross"
6994,14082,"Sharples",66,"Lane",197,"Kinross"
6995,14139,"Shetland",94,"Rise",197,"Kinross"
6996,14145,"Shin",119,"Way",197,"Kinross"
6997,14702,"Stenton",56,"Gdns",197,"Kinross"
6998,14763,"Stonehaven",77,"Pde",197,"Kinross"
6999,14786,"Stow",66,"Lane",197,"Kinross"
7000,15150,"Tarbolton",56,"Gdns",197,"Kinross"
7001,15468,"Thornton",97,"Rtt",197,"Kinross"
7002,15985,"Tynron",119,"Way",197,"Kinross"
7003,16726,"Whim",39,"Ct",197,"Kinross"
7004,16768,"Whithorn",19,"Cir",197,"Kinross"
7005,16809,"Wigtown",66,"Lane",197,"Kinross"
7006,16963,"Wishaw",69,"Loop",197,"Kinross"
7007,269,"Alexander",42,"Dr",198,"Koondoola"
7008,1289,"Bathgate",69,"Loop",198,"Koondoola"
7009,1723,"Binstead",39,"Ct",198,"Koondoola"
7010,2269,"Brinckley",32,"Cres",198,"Koondoola"
7011,2487,"Burbridge",6,"Ave",198,"Koondoola"
7012,2513,"Burlinson",32,"Cres",198,"Koondoola"
7013,2592,"Butterworth",6,"Ave",198,"Koondoola"
7014,2707,"Callison",119,"Way",198,"Koondoola"
7015,3610,"Cobalt",80,"Pl",198,"Koondoola"
7016,3643,"Coffey",80,"Pl",198,"Koondoola"
7017,5057,"Durack",80,"Pl",198,"Koondoola"
7018,5196,"Edgington",32,"Cres",198,"Koondoola"
7019,5307,"Ellerby",119,"Way",198,"Koondoola"
7020,6151,"Furness",119,"Way",198,"Koondoola"
7021,6158,"Gabell",119,"Way",198,"Koondoola"
7022,6748,"Gratwick",119,"Way",198,"Koondoola"
7023,6954,"Gypsum",39,"Ct",198,"Koondoola"
7024,7326,"Henniker",119,"Way",198,"Koondoola"
7025,7539,"Hollingsworth",6,"Ave",198,"Koondoola"
7026,7741,"Hurlston",119,"Way",198,"Koondoola"
7027,7894,"Ireland",39,"Ct",198,"Koondoola"
7028,8158,"Jolly",39,"Ct",198,"Koondoola"
7029,8783,"Koondoola",6,"Ave",198,"Koondoola"
7030,9024,"Lanham",39,"Ct",198,"Koondoola"
7031,9139,"Lea",87,"Rd",198,"Koondoola"
7032,10057,"Marangaroo",42,"Dr",198,"Koondoola"
7033,10466,"Meldrum",119,"Way",198,"Koondoola"
7034,10531,"Meredith",119,"Way",198,"Koondoola"
7035,10770,"Mirrabooka",6,"Ave",198,"Koondoola"
7036,10912,"Moorhead",119,"Way",198,"Koondoola"
7037,11206,"Nankivell",119,"Way",198,"Koondoola"
7038,11486,"Norrie",39,"Ct",198,"Koondoola"
7039,12241,"Penn",80,"Pl",198,"Koondoola"
7040,12762,"Puglia",80,"Pl",198,"Koondoola"
7041,13126,"Rendell",119,"Way",198,"Koondoola"
7042,13244,"Rintel",39,"Ct",198,"Koondoola"
7043,13381,"Romaro",39,"Ct",198,"Koondoola"
7044,13530,"Rudkin",80,"Pl",198,"Koondoola"
7045,13890,"Scutti",80,"Pl",198,"Koondoola"
7046,14115,"Shelvock",32,"Cres",198,"Koondoola"
7047,14995,"Swincer",119,"Way",198,"Koondoola"
7048,15248,"Tempany",119,"Way",198,"Koondoola"
7049,15310,"Thake",39,"Ct",198,"Koondoola"
7050,15786,"Trent",39,"Ct",198,"Koondoola"
7051,16117,"Varcoe",87,"Rd",198,"Koondoola"
7052,16304,"Waddington",32,"Cres",198,"Koondoola"
7053,16754,"Whitehouse",42,"Dr",198,"Koondoola"
7054,17022,"Woodford",39,"Ct",198,"Koondoola"
7055,17233,"Yeaman",39,"Ct",198,"Koondoola"
7056,17249,"Yeo",39,"Ct",198,"Koondoola"
7057,547,"Apara",80,"Pl",199,"Koongamia"
7058,790,"Astroloma",80,"Pl",199,"Koongamia"
7059,1007,"Balga",80,"Pl",199,"Koongamia"
7060,1054,"Baloo",80,"Pl",199,"Koongamia"
7061,1102,"Banjine",87,"Rd",199,"Koongamia"
7062,2599,"Byblis",80,"Pl",199,"Koongamia"
7063,2664,"Caladenia",119,"Way",199,"Koongamia"
7064,3521,"Clayton",103,"St",199,"Koongamia"
7065,3547,"Clianthus",119,"Way",199,"Koongamia"
7066,3844,"Coolga",87,"Rd",199,"Koongamia"
7067,6069,"Frederic",103,"St",199,"Koongamia"
7068,8030,"Jarril",80,"Pl",199,"Koongamia"
7069,8117,"Jinda",87,"Rd",199,"Koongamia"
7070,8249,"Kalara",87,"Rd",199,"Koongamia"
7071,8249,"Kalara",119,"Way",199,"Koongamia"
7072,8774,"Koolgoo",119,"Way",199,"Koongamia"
7073,10445,"Meelah",119,"Way",199,"Koongamia"
7074,11045,"Mudalla",119,"Way",199,"Koongamia"
7075,11233,"Narla",80,"Pl",199,"Koongamia"
7076,12241,"Penn",80,"Pl",199,"Koongamia"
7077,13121,"Remembrance",58,"Gr",199,"Koongamia"
7078,13879,"Scott",103,"St",199,"Koongamia"
7079,14845,"Stuart",103,"St",199,"Koongamia"
7080,16308,"Wagoora",80,"Pl",199,"Koongamia"
7081,16308,"Wagoora",119,"Way",199,"Koongamia"
7082,16409,"Wangalla",80,"Pl",199,"Koongamia"
7083,16409,"Wangalla",87,"Rd",199,"Koongamia"
7084,16907,"Windoo",80,"Pl",199,"Koongamia"
7085,494,"Anketell",87,"Rd",200,"Kwinana Beach"
7086,1343,"Beach",103,"St",200,"Kwinana Beach"
7087,2551,"Burton",80,"Pl",200,"Kwinana Beach"
7088,2577,"Butcher",103,"St",200,"Kwinana Beach"
7089,3520,"Claymore",103,"St",200,"Kwinana Beach"
7090,7989,"James",39,"Ct",200,"Kwinana Beach"
7091,8859,"Kwinana Beach",87,"Rd",200,"Kwinana Beach"
7092,9161,"Leath",87,"Rd",200,"Kwinana Beach"
7093,9988,"Mandurah",87,"Rd",200,"Kwinana Beach"
7094,10203,"Mason",87,"Rd",200,"Kwinana Beach"
7095,11012,"Mounsey",87,"Rd",200,"Kwinana Beach"
7096,11634,"Ocean",103,"St",200,"Kwinana Beach"
7097,11668,"Office",87,"Rd",200,"Kwinana Beach"
7098,12130,"Patterson",87,"Rd",200,"Kwinana Beach"
7099,12606,"Port",87,"Rd",200,"Kwinana Beach"
7100,13198,"Richardson",103,"St",200,"Kwinana Beach"
7101,13332,"Rockingham",87,"Rd",200,"Kwinana Beach"
7102,13372,"Rollings",32,"Cres",200,"Kwinana Beach"
7103,15183,"Tasker",87,"Rd",200,"Kwinana Beach"
7104,15448,"Thomas",87,"Rd",200,"Kwinana Beach"
7105,15474,"Thorpe",119,"Way",200,"Kwinana Beach"
7106,16609,"Wellard",87,"Rd",200,"Kwinana Beach"
7107,17235,"Yeates",87,"Rd",200,"Kwinana Beach"
